	Locustag	Gene	Description	FeatureType	pil	pcnB	pil-pcnB	WT	cluster
207	DN756_17010		DeoR/GlpR transcriptional regulator	CDS	0.33476675495943853	0.6500683523981254	0.21382039208046372	0.6477832947173543	0
208	DN756_17445		polyamine aminopropyltransferase	CDS	0.4596012083638985	0.5227244559283701	0.47835070694438137	0.5354497862644494	0
209	DN756_17530	gspE	type II secretion system protein GspE	CDS	0.43819681818248984	0.4726168004947769	0.46721940506776044	0.6052461779746736	0
210	DN756_17775	thiP	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	CDS	0.4613510389508771	0.5637343192358328	0.4323935158335649	0.531408208103476	0
211	DN756_17795	rapA	RNA polymerase-associated protein RapA	CDS	0.46346162975937627	0.5086151573937312	0.3862516594653452	0.6142667132202427	0
212	DN756_17800		hypothetical protein	CDS	0.39582676218900453	0.6225694608884289	0.4228331487907045	0.5262514313403795	0
213	DN756_17805	tssM	type VI secretion system membrane subunit TssM	CDS	0.4467021206544468	0.5848660411138771	0.44908614720137474	0.5066661245301742	0
214	DN756_17815	tssK	type VI secretion system baseplate subunit TssK	CDS	0.44269295626005667	0.5984444148902948	0.48749078873586665	0.456333167392013	0
215	DN756_17820	tssJ	type VI secretion system lipoprotein TssJ	CDS	0.4272827196471512	0.6056903032933594	0.4839238608873496	0.4651735491740834	0
216	DN756_17830		DUF3540 domain-containing protein	CDS	0.48166751581207645	0.578089652760591	0.4415139579938337	0.488747565190029	0
217	DN756_17835		hypothetical protein	CDS	0.36869670077184113	0.590708640875307	0.5260451593146543	0.4882648203555393	0
218	DN756_17840		DUF2169 domain-containing protein	CDS	0.41083775325321686	0.6487489279155363	0.4347730532736276	0.47043550161251474	0
219	DN756_17845	vgrG	type VI secretion system tip protein VgrG	CDS	0.3923136720556171	0.6125797548978427	0.3870044112255542	0.5666247544005635	0
220	DN756_17850	tssH	type VI secretion system ATPase TssH	CDS	0.39640250800112414	0.6159111969145513	0.43666000907071856	0.5223470930751539	0
221	DN756_17855	tssG	type VI secretion system baseplate subunit TssG	CDS	0.43210584977560024	0.6958325426614967	0.3803758786186092	0.4294366054821876	0
222	DN756_17865		lysozyme	CDS	0.3338275675618981	0.6271647403417445	0.542357367195984	0.44841055948318054	0
223	DN756_17875	tssC	type VI secretion system contractile sheath large subunit	CDS	0.33410549778496584	0.7040711533692747	0.46749180949556074	0.4172633885181945	0
224	DN756_17880	tssB	type VI secretion system contractile sheath small subunit	CDS	0.29527716497528717	0.7072525586880218	0.5184835879459475	0.37918331068772004	0
225	DN756_03705	fliJ	flagellar export protein FliJ	CDS	0.33218185860575694	0.6186286372253839	0.47502395505542966	0.5303829410354245	0
226	DN756_17885		hypothetical protein	CDS	0.11574609307341802	0.8580935319881966	0.40441833575300773	0.29448962970710685	0
227	DN756_17770		thiamine ABC transporter substrate binding subunit	CDS	0.40973645115680785	0.5556820660886495	0.438906179498176	0.5750607338526857	0
228	DN756_17450		S-adenosylmethionine decarboxylase proenzyme	CDS	0.42546141670901466	0.5765639918675923	0.421594603248974	0.5557108390926034	0
229	DN756_17760	sgrR	HTH-type transcriptional regulator SgrR	CDS	0.4333520949301592	0.515390706027797	0.418398127021135	0.6095255443908955	0
230	DN756_17745	leuC	3-isopropylmalate dehydratase large subunit	CDS	0.48097243189504774	0.5489494322639753	0.45353758747619916	0.5114916395409524	0
231	DN756_03950	gntP	gluconate transporter GntP	CDS	0.49397258286899237	0.47367764955655073	0.3479714143813847	0.6407311967258476	0
232	DN756_17535		type IV pilin biogenesis protein	CDS	0.4898995922718377	0.5390769023210339	0.45511734299914797	0.5121158921350143	0
233	DN756_17540		guanosine monophosphate reductase	CDS	0.3762342716919525	0.596605673805533	0.46949678232264236	0.5311141253781128	0
234	DN756_03925		MFS transporter	CDS	0.4282856550841109	0.5937348544627624	0.4528943647752471	0.5088585408540196	0
235	DN756_03920		thioesterase	CDS	0.49789177522054023	0.5688369507594911	0.4165393024589573	0.5049983298243557	0
236	DN756_03915		thiazolinyl imide reductase	CDS	0.4766126988582162	0.5675800689117346	0.4333064662539579	0.5127754937238572	0
237	DN756_17560	yacG	DNA gyrase inhibitor YacG	CDS	0.4482956867229485	0.5480267874113295	0.4704438768086918	0.5266689437572961	0
238	DN756_03905		non-ribosomal peptide synthetase	CDS	0.4383224333683819	0.5804065810387732	0.4725063167519751	0.4977342922909617	0
239	DN756_03900		non-ribosomal peptide synthase	CDS	0.45272542394012844	0.5823988734189984	0.4653579081254458	0.4891761033652622	0
240	DN756_03895		TonB-dependent receptor	CDS	0.3028031273182447	0.5975953696784663	0.478948854960013	0.5672724517880633	0
241	DN756_17565		IS200/IS605-like element IS1541B family transposase	CDS	0.6284434298386818	0.43929879526796717	0.31089467754765865	0.5616225809573935	0
242	DN756_17575	mutT	8-oxo-dGTP diphosphatase MutT	CDS	0.4794750137792343	0.5643440863118848	0.41465042939497815	0.5288520443458332	0
243	DN756_17585	secA	preprotein translocase subunit SecA	CDS	0.4441727749072893	0.5568102308665891	0.412689031770045	0.5677681532898416	0
244	DN756_17590	secM	secA regulator SecM	CDS	0.4730929532695152	0.5254842848017628	0.4586993086414935	0.5381860907204161	0
245	DN756_03860		hypothetical protein	CDS	0.4830202969013382	0.4855966259961873	0.39174491190533317	0.6143478115845652	0
246	DN756_17650		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	CDS	0.5186928319415419	0.4836395240456686	0.42677616826487724	0.5611707931409934	0
247	DN756_17725	leuO	transcriptional regulator LeuO	CDS	0.21814038925758014	0.6981212308385416	0.39808182738432296	0.5536897834829437	0
248	DN756_17750	leuD	3-isopropylmalate dehydratase small subunit	CDS	0.4499034057352972	0.5696020671111187	0.39951940648147727	0.5599327231866424	0
249	DN756_14880		outer membrane porin, OprD family	CDS	0.5080428898029364	0.574149664460745	0.36892710797613654	0.5254877485923526	0
250	DN756_17005		L-ribulose-5-phosphate 4-epimerase	CDS	0.30806674227476527	0.543053540687898	0.4450937631884116	0.6419340123574454	0
251	DN756_16995	dmsB	dimethylsulfoxide reductase subunit B	CDS	0.4709285690875871	0.5962280684080228	0.3553931113608145	0.544457628890289	0
252	DN756_16370	rdgC	recombination-associated protein RdgC	CDS	0.44543606058458185	0.49654149246926277	0.4724146995442605	0.5760708409924876	0
253	DN756_16375		pyrimidine/purine nucleoside phosphorylase	CDS	0.458585189989995	0.6028977520422601	0.3693534391367291	0.5383232867915896	0
254	DN756_16425	frsA	esterase FrsA	CDS	0.46763307024389533	0.5251049187323101	0.4582681705818737	0.5436675636535113	0
255	DN756_04595	lysS	lysine--tRNA ligase	CDS	0.4694995532001137	0.5597813742271358	0.39794289189376897	0.5548481210245713	0
256	DN756_04590	prfB	peptide chain release factor 2	CDS	0.46547874337596956	0.547098774997629	0.42565124474699784	0.5503030871315853	0
257	DN756_16465	nqrM	(Na+)-NQR maturation NqrM	CDS	0.4014246273308042	0.5640818401115048	0.37006299589792796	0.6194540542250038	0
258	DN756_16470		FAD:protein FMN transferase	CDS	0.43854117600054177	0.5813373858406676	0.4011911682570159	0.5556744796088545	0
259	DN756_16475	nqrF	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	CDS	0.44234216662210757	0.5426362530220816	0.40493253362918247	0.5881402449610688	0
260	DN756_16480	nqrE	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	CDS	0.507369734877738	0.5287208685281317	0.39832781562962377	0.551692982199959	0
261	DN756_16485		NADH:ubiquinone reductase (Na(+)-transporting) subunit D	CDS	0.5507902815747701	0.4940275310954697	0.39254360268373617	0.5463299225143845	0
262	DN756_16490		Na(+)-translocating NADH-quinone reductase subunit C	CDS	0.5512852321136981	0.5025570233515865	0.37848420433108787	0.5479696508066868	0
263	DN756_16530		transcriptional regulator	CDS	0.3754428024598362	0.5236547751487174	0.521573120518429	0.5592761916063647	0
264	DN756_16540		filamentous hemagglutinin N-terminal domain-containing protein	CDS	0.4473000128179374	0.5867242896245028	0.4696882536387845	0.4848404385892786	0
265	DN756_16555	tnpA	IS200/IS605 family transposase	CDS	0.4213497136413329	0.5896524458365686	0.2987696753544533	0.6208953961996447	0
266	DN756_16560		methylthioribose kinase	CDS	0.46428134212989663	0.6341229559039299	0.4069912233570397	0.4654987177813326	0
267	DN756_16570		acireductone dioxygenase	CDS	0.3967874682978008	0.6716697913457241	0.3765825693503993	0.4996048086806858	0
268	DN756_04520		hypothetical protein	CDS	0.39600573845188575	0.6941511937980538	0.4296448606038842	0.420403221941248	0
269	DN756_16360		exonuclease subunit SbcC	CDS	0.4395100895693544	0.5244598485371753	0.46010089453035946	0.5657560563453689	0
270	DN756_16575	mtnC	acireductone synthase	CDS	0.45787584774542295	0.5883331021530301	0.42368776995346563	0.5144925097163823	0
271	DN756_16330	proY	proline-specific permease ProY	CDS	0.39158186936923545	0.5540048510629523	0.4893412466038057	0.5479848619736173	0
272	DN756_16315		SDR family oxidoreductase	CDS	0.4887550928282029	0.523581218079528	0.45545997899899626	0.5287129418116095	0
273	DN756_16175		cytochrome o ubiquinol oxidase subunit IV	CDS	0.4695366250215402	0.5470392915011878	0.3747634367724903	0.5829543187726904	0
274	DN756_16180		protoheme IX farnesyltransferase	CDS	0.4728982170368652	0.6379150394601855	0.40522117384111284	0.4530203958153478	0
275	DN756_16185		MFS transporter	CDS	0.42005024320770556	0.5566019186334552	0.48316269035054493	0.5294392429806534	0
276	DN756_16210	thiI	tRNA 4-thiouridine(8) synthase ThiI	CDS	0.3599543509798608	0.5527800351412832	0.3885475512247007	0.6433489709303633	0
277	DN756_16220		(2E,6E)-farnesyl diphosphate synthase	CDS	0.43673720239226865	0.5720431742889805	0.47536655875658024	0.5060176455538761	0
278	DN756_04745		hypothetical protein	CDS	0.4499722221593672	0.6560525952560692	0.42130941997584526	0.435451908001738	0
279	DN756_16225		1-deoxy-D-xylulose-5-phosphate synthase	CDS	0.5079688664716018	0.599514203139917	0.3530618643259425	0.507836263856527	0
280	DN756_16230		phosphatidylglycerophosphatase A	CDS	0.42832650838268516	0.5528185426442848	0.4280936517766536	0.5724193274461268	0
281	DN756_16235		thiamine-phosphate kinase	CDS	0.4507033391459028	0.5220861671394508	0.4474019269807985	0.5693189351305986	0
282	DN756_16260		hypothetical protein	CDS	0.4159541615284179	0.5267280615410938	0.5102346515457725	0.5377734514219875	0
283	DN756_16270	secF	protein translocase subunit SecF	CDS	0.43513803179448113	0.626872236393694	0.360185463373445	0.5366120800906837	0
284	DN756_16275	secD	protein translocase subunit SecD	CDS	0.4242177921313762	0.5704671627330888	0.4302753588413606	0.5562999161031561	0
285	DN756_16280	yajC	preprotein translocase subunit YajC	CDS	0.48303051367911415	0.5267646497925167	0.43449691413902314	0.5480994053887713	0
286	DN756_16285		tRNA guanosine(34) transglycosylase Tgt	CDS	0.4253682410787388	0.5656693822461779	0.4141752179896594	0.5723101416837076	0
287	DN756_16290	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	CDS	0.41201420433984376	0.5364855814677043	0.44996947645003676	0.5830565895028926	0
288	DN756_16300		peroxiredoxin C	CDS	0.5032176849188646	0.5487957691958946	0.40232598236306155	0.532662152976145	0
289	DN756_04670		hypothetical protein	CDS	0.5780083763328243	0.5541437381076736	0.37168405766428475	0.46976802326612116	0
290	DN756_16325		maltodextrin glucosidase	CDS	0.48557881128082264	0.44746962351259423	0.27360187811038594	0.6993755545935745	0
291	DN756_17000		dimethyl sulfoxide reductase subunit A	CDS	0.4679631218171488	0.5617378913405173	0.41720605646213965	0.539814935420249	0
292	DN756_04505		glycine dehydrogenase	CDS	0.40946613877641524	0.5635859724487512	0.3298502637441028	0.637108418059654	0
293	DN756_04495		aminomethyltransferase	CDS	0.39942800873599466	0.5909392312444567	0.32233152963911493	0.6223748675950186	0
294	DN756_16805		DUF481 domain-containing protein	CDS	0.36837961093540067	0.6084250783693292	0.4065445465724257	0.5734430380696753	0
295	DN756_16810	rplS	50S ribosomal protein L19	CDS	0.44293007617884556	0.5860551024330862	0.369036046455434	0.5693546881732773	0
296	DN756_16815	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	CDS	0.4416331295023786	0.5886911799701259	0.3716949509618075	0.5659025861231028	0
297	DN756_04335		glutathione synthase	CDS	0.45867562131754863	0.5245620874294517	0.4396981950101198	0.5666716757924818	0
298	DN756_16820	rimM	ribosome maturation factor RimM	CDS	0.4354930762927403	0.5602412436774714	0.41091025761812167	0.572388233254331	0
299	DN756_16825		30S ribosomal protein S16	CDS	0.43943124665203365	0.5568614381186419	0.4175905711579153	0.5678235932772462	0
300	DN756_16845		S-ribosylhomocysteine lyase	CDS	0.4490083166997327	0.501130621317322	0.4194285918114962	0.6093761467957314	0
301	DN756_16895		alanine--tRNA ligase	CDS	0.4746314361176898	0.5325395138006465	0.4533548743431847	0.5344118486702046	0
302	DN756_04310		type IV pilus twitching motility protein PilT	CDS	0.43792424882185277	0.5812006168241479	0.37039949117231263	0.5772628623394529	0
303	DN756_16900	recX	recombination regulator RecX	CDS	0.4548728745234516	0.4887405662754525	0.44423130666099336	0.5973959098301467	0
304	DN756_16930		fucose isomerase	CDS	0.3701201956283067	0.6295364610760545	0.3147838275672094	0.6063052258277497	0
305	DN756_04295		YggT family protein	CDS	0.4932524852548405	0.5146178882719579	0.4473869331601206	0.5401067921235725	0
306	DN756_16935		glycerol kinase	CDS	0.38239817477668897	0.6567163639751985	0.3980402378281747	0.5138669305222331	0
307	DN756_16940		transketolase family protein	CDS	0.44635479013854346	0.5700472549492046	0.370347683149671	0.5819416826718329	0
308	DN756_16950		ABC transporter permease	CDS	0.5127398052163905	0.5299588328289809	0.41317788664237254	0.5343459194594312	0
309	DN756_16985	dmsD	Tat proofreading chaperone DmsD	CDS	0.5263188254021957	0.52249146242021	0.39312078573046394	0.5435505620932665	0
310	DN756_16990		dimethylsulfoxide reductase	CDS	0.45678495456752133	0.5798848403837075	0.36086974033473274	0.5699597421613671	0
311	DN756_16800		anaerobic C4-dicarboxylate transporter	CDS	0.26914891028637083	0.7056753885632167	0.36471879129321694	0.5445744332462065	0
312	DN756_04500	gcvH	glycine cleavage system protein GcvH	CDS	0.4042130086836258	0.5823495682628059	0.33120056757387967	0.6227254675969136	0
313	DN756_04360	metK	methionine adenosyltransferase	CDS	0.41526397823206956	0.6743177167984936	0.40995778073685135	0.45253294157205576	0
314	DN756_04375		IS200/IS605-like element IS1541B family transposase	CDS	0.27946837231846594	0.5950793026403887	0.5004837015928723	0.5632886621285688	0
315	DN756_04490		hypothetical protein	CDS	0.48703145922278507	0.5279020439209307	0.4505126891805332	0.5302434409200673	0
316	DN756_16580		methylthioribulose 1-phosphate dehydratase	CDS	0.5111334919188634	0.5712515348061696	0.432346883797013	0.4748583046461725	0
317	DN756_16585		pyridoxal phosphate-dependent aminotransferase	CDS	0.2992305006698797	0.4129107362590519	0.3052458482462605	0.8042330529636802	0
318	DN756_16590		amidohydrolase	CDS	0.41387054831108905	0.711313516669507	0.4137231766622759	0.38932940209597927	0
319	DN756_16595		allantoate amidohydrolase	CDS	0.3227315835137964	0.6872619766864008	0.2978125449597394	0.5786389102612973	0
320	DN756_16600		alanine--glyoxylate aminotransferase family protein	CDS	0.3350362778774998	0.6662260984358714	0.3222347464166014	0.5831451332822181	0
321	DN756_16605		amino acid ABC transporter ATP-binding protein	CDS	0.32956037490784257	0.652753024630059	0.32371242492557734	0.6004279424508109	0
322	DN756_04445		phosphoglycerate dehydrogenase	CDS	0.483309412449783	0.4761630518654926	0.45285802032447237	0.5784465172368017	0
323	DN756_16635	hpxX	oxalurate catabolism protein HpxX	CDS	0.4394602790518726	0.5540948296893339	0.40580232205006256	0.5789456436194815	0
324	DN756_16640		AtzE family amidohydrolase	CDS	0.525667912479793	0.571211074850466	0.3542054182273078	0.5214687674786767	0
325	DN756_16645	hpxZ	oxalurate catabolism protein HpxZ	CDS	0.39752120176467587	0.615025664817164	0.3639436049535034	0.575556581212674	0
326	DN756_16675	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	CDS	0.2548704786030479	0.25908416080720015	0.2405081076066444	0.9000401585101372	0
327	DN756_16680	emrB	multidrug efflux MFS transporter subunit EmrB	CDS	0.6062930139026019	0.4975889405870834	0.3194838150934696	0.5317368892522364	0
328	DN756_16700		bifunctional acyl-CoA synthetase/GNAT family N-acetyltransferase	CDS	0.4119875228530841	0.5929475333856891	0.34468490783253125	0.5998931721379116	0
329	DN756_16705		CDP-diacylglycerol--serine O-phosphatidyltransferase	CDS	0.4200006604687283	0.46741619871870954	0.40929035613990195	0.6615156436185435	0
330	DN756_16790		3-deoxy-7-phosphoheptulonate synthase	CDS	0.4622350296419802	0.49908649993575205	0.44522115692749475	0.5822624531754571	0
331	DN756_16795	yehT	two-component system response regulator YehT	CDS	0.5031540836300122	0.6373076059210643	0.39559114740381357	0.4291650354552879	0
332	DN756_04365		biosynthetic arginine decarboxylase	CDS	0.42402016339333215	0.5750125770788872	0.42482834264837793	0.5559571175186278	0
333	DN756_17890		DUF2285 domain-containing protein	CDS	0.2532318598310824	0.7416415951909192	0.4932491554624434	0.3775534930109191	0
